period,gcm_rcp,Date,Precipitation,TempMin,TempMean,TempMax,Radiation,Windspeed,RH,RefET,Gridcell
0,0_0,1980-09-05,0.0,13.77,18.82,23.87,17200.0,1.122678,76.6,4.98136127985,C0108R72
0,0_0,1980-09-06,0.0,14.77,19.37,23.97,16400.0,1.493046,78.2,4.84532836963,C0108R72
0,0_0,1980-09-07,0.0,14.37,20.27,26.17,19400.0,1.423602,74.1,5.85544788655,C0108R72
0,0_0,1980-09-08,0.0,14.77,20.12,25.47,17300.0,1.423602,75.8,5.24284327549,C0108R72
0,0_0,1980-09-09,5.7,15.37,19.72,24.07,13800.0,0.75231,79.15,4.05997709576,C0108R72
0,0_0,1980-09-10,0.2,14.87,18.92,22.97,17300.0,1.724526,79.7,4.94551499559,C0108R72
0,0_0,1980-09-11,0.0,12.97,18.32,23.67,17400.0,1.27314,75.55,5.03776505346,C0108R72
0,0_0,1980-09-12,0.0,13.97,19.62,25.27,17800.0,0.821754,74.8,5.21335570732,C0108R72
0,0_0,1980-09-13,0.1,15.17,19.12,23.07,13600.0,0.75231,80.55,3.92754308471,C0108R72
0,0_0,1980-09-14,0.0,15.47,20.82,26.17,17400.0,0.821754,75.9,5.20328562863,C0108R72
0,0_0,1980-09-15,0.0,15.27,19.47,23.67,16300.0,0.972216,79.65,4.70530644085,C0108R72
0,0_0,1980-09-16,0.0,13.87,18.77,23.67,15900.0,0.972216,77.1,4.60960967978,C0108R72
0,0_0,1980-09-17,0.0,14.47,18.87,23.27,15800.0,0.75231,78.85,4.50869639957,C0108R72
0,0_0,1980-09-18,0.0,15.17,19.02,22.87,14000.0,0.671292,80.95,4.00154871944,C0108R72
0,0_0,1980-09-19,0.0,14.87,19.77,24.67,12000.0,1.192122,77.2,3.77601734856,C0108R72
0,0_0,1980-09-20,0.0,15.37,20.42,25.47,15500.0,1.874988,76.8,4.88613225439,C0108R72
0,0_0,1980-09-21,0.4,15.97,20.77,25.57,14400.0,2.094894,77.7,4.66023284787,C0108R72
0,0_0,1980-09-22,3.8,15.77,20.32,24.87,15200.0,1.79397,78.5,4.69717618483,C0108R72
0,0_0,1980-09-23,0.0,15.87,19.82,23.77,13800.0,1.643508,80.65,4.18219707198,C0108R72
0,0_0,1980-09-24,0.0,14.87,19.42,23.97,14500.0,0.671292,78.4,4.2162427789,C0108R72
0,0_0,1980-09-25,0.0,15.07,20.12,25.17,15000.0,0.902772,76.75,4.5037931025,C0108R72
0,0_0,1980-09-26,0.0,14.27,19.07,23.87,14200.0,0.821754,77.45,4.16478668766,C0108R72
0,0_0,1980-09-27,0.0,15.07,19.47,23.87,13500.0,0.52083,78.95,3.91228998756,C0108R72
0,0_0,1980-09-28,0.0,14.97,18.92,22.87,13300.0,0.300924,80.55,3.75007457252,C0108R72
0,0_0,1980-09-29,0.0,13.87,18.47,23.07,13400.0,0.150462,78.1,3.7278736921,C0108R72
0,0_0,1980-09-30,0.0,13.67,18.57,23.47,13100.0,0.821754,77.05,3.85318147163,C0108R72
0,0_0,1980-10-01,0.0,12.87,17.97,23.07,13400.0,0.75231,76.3,3.87809172577,C0108R72
0,0_0,1980-10-02,0.0,13.37,18.12,22.87,13700.0,0.601848,77.5,3.90235056614,C0108R72
0,0_0,1980-10-03,0.0,13.87,18.77,23.67,13100.0,0.601848,77.1,3.80742883473,C0108R72
0,0_0,1980-10-04,0.3,13.07,18.37,23.67,13100.0,0.972216,75.7,3.91623766584,C0108R72
0,0_0,1980-10-05,0.8,14.67,18.37,22.07,10300.0,0.821754,81.45,3.02638577252,C0108R72
0,0_0,1980-10-06,0.0,14.77,18.87,22.97,10900.0,0.821754,79.95,3.24668986829,C0108R72
0,0_0,1980-10-07,0.1,12.97,17.27,21.57,10700.0,2.54628,79.0,3.47756348517,C0108R72
0,0_0,1980-10-08,0.6,14.57,17.07,19.57,6700.0,4.10877,81.9,2.37325781725,C0108R72
0,0_0,1980-10-09,1.0,9.77,13.77,17.77,12000.0,4.34025,70.1,3.48106412328,C0108R72
0,0_0,1980-10-10,5.0,7.37,11.82,16.27,12700.0,2.094894,62.25,3.30704026221,C0108R72
0,0_0,1980-10-11,28.8,6.27,9.52,12.77,7900.0,2.3148,82.3,2.0757047044,C0108R72
0,0_0,1980-10-12,0.0,8.07,12.02,15.97,11300.0,1.423602,77.6,2.91171129174,C0108R72
0,0_0,1980-10-13,18.6,7.77,12.67,17.57,10400.0,1.122678,74.45,2.8347839929,C0108R72
0,0_0,1980-10-14,0.0,8.17,11.62,15.07,8900.0,2.465262,81.7,2.45656514626,C0108R72
0,0_0,1980-10-15,17.8,9.07,12.07,15.07,8300.0,1.79397,83.65,2.22869917209,C0108R72
0,0_0,1980-10-16,88.2,12.97,14.62,16.27,5800.0,2.766186,90.4,1.6951555887,C0108R72
0,0_0,1980-10-17,15.8,10.97,14.67,18.37,7800.0,4.10877,81.0,2.77193357362,C0108R72
0,0_0,1980-10-18,10.3,8.77,12.07,15.37,8300.0,3.518496,82.35,2.45563676581,C0108R72
0,0_0,1980-10-19,0.0,8.07,11.57,15.07,8800.0,1.944432,80.55,2.38686093045,C0108R72
0,0_0,1980-10-20,0.0,7.77,13.02,18.27,11500.0,1.944432,67.55,3.30519615655,C0108R72
0,0_0,1980-10-21,0.0,7.07,12.27,17.47,11300.0,1.27314,65.8,3.05419978851,C0108R72
0,0_0,1980-10-22,0.0,5.47,10.72,15.97,11100.0,1.192122,74.85,2.86958619098,C0108R72
0,0_0,1980-10-23,1.0,6.37,10.32,14.27,7700.0,1.574064,79.5,2.10759713722,C0108R72
0,0_0,1980-10-24,33.0,8.37,12.52,16.67,7800.0,2.696742,79.0,2.50574832691,C0108R72
0,0_0,1980-10-25,6.0,9.27,11.77,14.27,6000.0,3.287016,80.55,1.83217966255,C0108R72
0,0_0,1980-10-26,0.0,7.37,13.17,18.97,11400.0,1.79397,56.85,3.34876477865,C0108R72
0,0_0,1980-10-27,0.0,7.07,12.12,17.17,9900.0,1.192122,65.5,2.71917988521,C0108R72
0,0_0,1980-10-28,0.0,5.77,11.67,17.57,10000.0,0.821754,72.9,2.67651305612,C0108R72
0,0_0,1980-10-29,0.0,6.87,11.97,17.07,8700.0,0.601848,75.5,2.29445245462,C0108R72
0,0_0,1980-10-30,0.0,8.67,13.37,18.07,8600.0,0.821754,77.1,2.39625476591,C0108R72
0,0_0,1980-10-31,0.0,8.07,11.87,15.67,7900.0,0.601848,80.25,2.03743186605,C0108R72
0,0_0,1980-11-01,0.0,7.67,10.12,12.57,5100.0,2.847204,75.7,1.54173992762,C0108R72
0,0_0,1980-11-02,0.1,3.77,6.07,8.37,7900.0,3.888864,68.3,1.70259829701,C0108R72
0,0_0,1980-11-03,0.1,1.97,3.32,4.67,2800.0,3.738402,79.55,0.743038698854,C0108R72
0,0_0,1980-11-04,11.6,1.87,3.72,5.57,3600.0,3.368034,88.5,0.939912545995,C0108R72
0,0_0,1980-11-05,2.2,3.67,6.97,10.27,5900.0,2.916648,81.75,1.66286390528,C0108R72
0,0_0,1980-11-06,6.8,5.27,7.32,9.37,4500.0,3.668958,87.75,1.27414457824,C0108R72
0,0_0,1980-11-07,0.4,4.67,7.97,11.27,6200.0,1.574064,81.9,1.6131865764,C0108R72
0,0_0,1980-11-08,2.2,7.67,10.42,13.17,5700.0,0.902772,84.65,1.47880775259,C0108R72
0,0_0,1980-11-09,33.2,8.37,10.17,11.97,3900.0,2.916648,87.4,1.20775755603,C0108R72
0,0_0,1980-11-10,0.0,7.67,10.72,13.77,5700.0,0.75231,83.3,1.48942295293,C0108R72
0,0_0,1980-11-11,0.1,5.87,7.97,10.07,4600.0,2.3148,81.7,1.24199765583,C0108R72
0,0_0,1980-11-12,2.6,3.27,5.82,8.37,5200.0,1.423602,85.1,1.23160104291,C0108R72
0,0_0,1980-11-13,0.0,4.57,7.62,10.67,4900.0,3.368034,75.15,1.55460134228,C0108R72
0,0_0,1980-11-14,0.0,2.47,7.77,13.07,8600.0,1.874988,70.1,2.30895433276,C0108R72
0,0_0,1980-11-15,0.0,2.47,7.62,12.77,7400.0,1.27314,74.75,1.94885293397,C0108R72
0,0_0,1980-11-16,0.2,6.47,10.22,13.97,6700.0,2.013876,80.25,1.9628779251,C0108R72
0,0_0,1980-11-17,0.2,8.37,10.72,13.07,4900.0,0.219906,86.55,1.18178880492,C0108R72
0,0_0,1980-11-18,11.4,8.17,10.07,11.97,3400.0,1.423602,88.75,0.991843810006,C0108R72
0,0_0,1980-11-19,0.0,6.07,10.07,14.07,6700.0,0.671292,79.25,1.71585381801,C0108R72
0,0_0,1980-11-20,0.0,5.27,9.22,13.17,6300.0,0.671292,79.35,1.58992538113,C0108R72
0,0_0,1980-11-21,0.0,5.37,8.47,11.57,5300.0,0.451386,82.85,1.26143878895,C0108R72
0,0_0,1980-11-22,0.0,5.67,9.17,12.67,6200.0,0.150462,81.2,1.42448883026,C0108R72
0,0_0,1980-11-23,0.0,5.57,8.67,11.77,5500.0,0.069444,82.85,1.23004195139,C0108R72
0,0_0,1980-11-24,0.0,5.07,7.67,10.27,4800.0,0.451386,85.05,1.11005139558,C0108R72
0,0_0,1980-11-25,2.8,6.07,7.92,9.77,3100.0,1.27314,88.85,0.849872683977,C0108R72
0,0_0,1980-11-26,11.8,6.87,8.62,10.37,3000.0,1.27314,89.45,0.838933652808,C0108R72
0,0_0,1980-11-27,10.4,6.47,8.22,9.97,3500.0,4.791636,88.15,1.16386644222,C0108R72
0,0_0,1980-11-28,0.6,3.67,7.37,11.07,5400.0,2.615724,77.65,1.65379085776,C0108R72
0,0_0,1980-11-29,0.4,1.87,4.27,6.67,3600.0,3.81942,69.15,1.1046127301,C0108R72
0,0_0,1980-11-30,0.0,1.07,4.77,8.47,5500.0,2.615724,50.85,1.51006634822,C0108R72
0,0_0,1980-12-01,0.0,1.17,4.32,7.47,6500.0,3.668958,61.25,1.59221260139,C0108R72
0,0_0,1980-12-02,7.4,-0.43,2.72,5.87,5900.0,1.342584,75.35,1.24906636939,C0108R72
0,0_0,1980-12-03,3.6,0.07,2.07,4.07,3100.0,1.574064,87.55,0.728710861741,C0108R72
0,0_0,1980-12-04,0.0,-2.23,2.42,7.07,6200.0,2.013876,62.8,1.51175178067,C0108R72
0,0_0,1980-12-05,0.0,-1.43,3.42,8.27,6500.0,1.574064,61.05,1.56894705669,C0108R72
0,0_0,1980-12-06,0.0,0.57,4.77,8.97,4400.0,2.164338,77.8,1.36878327339,C0108R72
0,0_0,1980-12-07,0.0,-0.83,3.67,8.17,5500.0,3.136554,66.85,1.62919808236,C0108R72
0,0_0,1980-12-08,0.0,-4.33,1.02,6.37,7400.0,2.245356,52.55,1.67568893779,C0108R72
0,0_0,1980-12-09,0.0,-5.33,-0.13,5.07,6900.0,0.902772,69.85,1.32807451769,C0108R72
0,0_0,1980-12-10,0.0,-3.53,1.07,5.67,5500.0,0.821754,75.75,1.13982432983,C0108R72
0,0_0,1980-12-11,0.0,0.67,5.07,9.47,4000.0,1.04166,77.05,1.10841915978,C0108R72
0,0_0,1980-12-12,0.0,3.57,6.27,8.97,3600.0,0.671292,84.45,0.87878611243,C0108R72
0,0_0,1980-12-13,0.0,2.67,5.22,7.77,3300.0,0.451386,85.05,0.747384971161,C0108R72
0,0_0,1980-12-14,4.9,3.57,6.02,8.47,2600.0,0.219906,85.6,0.581374925501,C0108R72
0,0_0,1980-12-15,11.8,3.87,6.12,8.37,2900.0,1.493046,86.65,0.839044136031,C0108R72
0,0_0,1980-12-16,0.6,4.67,6.92,9.17,2200.0,2.615724,86.25,0.893073978824,C0108R72
0,0_0,1980-12-17,0.0,4.57,6.42,8.27,3000.0,3.437478,76.95,0.975001893934,C0108R72
0,0_0,1980-12-18,0.1,2.47,4.37,6.27,3000.0,1.27314,82.1,0.740751413236,C0108R72
0,0_0,1980-12-19,0.0,1.87,3.97,6.07,4600.0,2.465262,72.0,1.07575454893,C0108R72
0,0_0,1980-12-20,0.0,1.87,5.32,8.77,4700.0,1.04166,76.65,1.16179988107,C0108R72
0,0_0,1980-12-21,0.0,2.67,6.07,9.47,4800.0,1.192122,81.25,1.23234455544,C0108R72
0,0_0,1980-12-22,0.0,1.97,7.07,12.17,6500.0,2.54628,51.6,2.01953992413,C0108R72
0,0_0,1980-12-23,0.0,0.67,6.17,11.67,6300.0,1.27314,66.4,1.69960869071,C0108R72
0,0_0,1980-12-24,0.0,0.97,5.67,10.37,5700.0,0.370368,76.05,1.26871114675,C0108R72
0,0_0,1980-12-25,0.0,0.47,5.22,9.97,5200.0,0.370368,75.8,1.15795957758,C0108R72
0,0_0,1980-12-26,0.0,3.47,6.97,10.47,5600.0,0.972216,75.8,1.38244295286,C0108R72
0,0_0,1980-12-27,0.0,-0.63,2.92,6.47,5200.0,1.944432,60.95,1.26847234461,C0108R72
0,0_0,1980-12-28,0.0,-0.63,3.32,7.27,7000.0,3.969882,56.65,1.75171244435,C0108R72
0,0_0,1980-12-29,0.0,-0.73,4.27,9.27,6400.0,2.615724,61.9,1.79399531109,C0108R72
0,0_0,1980-12-30,0.0,-0.73,4.47,9.67,6400.0,1.27314,62.95,1.58999687783,C0108R72
0,0_0,1980-12-31,0.0,-1.33,5.02,11.37,6600.0,0.821754,70.6,1.61232960539,C0108R72
0,0_0,1981-01-01,0.0,-0.43,5.42,11.27,6400.0,1.423602,72.15,1.74036452947,C0108R72
0,0_0,1981-01-02,0.0,0.87,6.32,11.77,6400.0,1.342584,54.95,1.73895103632,C0108R72
0,0_0,1981-01-03,0.0,0.87,5.27,9.67,5300.0,0.821754,77.1,1.28492036351,C0108R72
0,0_0,1981-01-04,0.0,2.97,6.52,10.07,3900.0,1.493046,80.65,1.17064494801,C0108R72
0,0_0,1981-01-05,0.0,1.37,5.87,10.37,6900.0,3.888864,40.0,2.05041874395,C0108R72
0,0_0,1981-01-06,0.0,-1.53,2.57,6.67,4800.0,2.245356,63.25,1.30354710861,C0108R72
0,0_0,1981-01-07,0.0,-3.53,1.57,6.67,6400.0,3.368034,56.9,1.69734204416,C0108R72
0,0_0,1981-01-08,0.0,-4.43,-0.63,3.17,6800.0,3.888864,39.4,1.41077801556,C0108R72
0,0_0,1981-01-09,0.0,-6.93,-1.78,3.37,7500.0,1.724526,46.55,1.41357211696,C0108R72
0,0_0,1981-01-10,0.4,-6.53,-1.58,3.37,7000.0,0.972216,71.55,1.25885547706,C0108R72
0,0_0,1981-01-11,0.0,-4.23,0.97,6.17,7300.0,2.3148,67.65,1.65162866109,C0108R72
0,0_0,1981-01-12,2.5,-2.23,1.52,5.27,4500.0,2.013876,74.15,1.13876843274,C0108R72
0,0_0,1981-01-13,1.4,-0.63,1.82,4.27,4300.0,2.3148,85.2,0.989078158167,C0108R72
0,0_0,1981-01-14,0.0,-1.83,3.22,8.27,7600.0,1.874988,70.0,1.77985079228,C0108R72
0,0_0,1981-01-15,0.0,-1.03,2.22,5.47,4900.0,1.342584,81.45,1.08978517182,C0108R72
0,0_0,1981-01-16,0.0,-1.83,4.07,9.97,8000.0,3.368034,53.5,2.21652605291,C0108R72
0,0_0,1981-01-17,0.0,-1.73,2.47,6.67,5000.0,1.27314,77.45,1.18750499199,C0108R72
0,0_0,1981-01-18,0.0,-1.43,4.02,9.47,7700.0,1.04166,73.2,1.73940883068,C0108R72
0,0_0,1981-01-19,0.0,-1.53,4.37,10.27,7300.0,1.04166,71.85,1.72710353313,C0108R72
0,0_0,1981-01-20,0.4,-0.93,2.52,5.97,4800.0,2.847204,80.6,1.27539806486,C0108R72
0,0_0,1981-01-21,0.0,-1.03,4.17,9.37,8500.0,2.916648,46.35,2.12497152194,C0108R72
0,0_0,1981-01-22,0.0,-2.03,3.37,8.77,8700.0,2.696742,46.25,2.08425926241,C0108R72
0,0_0,1981-01-23,0.0,-1.33,3.72,8.77,8600.0,3.136554,52.15,2.09633708458,C0108R72
0,0_0,1981-01-24,0.0,-1.23,4.62,10.47,8500.0,1.342584,70.25,2.00181264279,C0108R72
0,0_0,1981-01-25,0.0,-3.03,2.77,8.57,7800.0,0.821754,71.9,1.64912366271,C0108R72
0,0_0,1981-01-26,0.0,-1.53,3.62,8.77,7900.0,1.493046,70.45,1.80331655777,C0108R72
0,0_0,1981-01-27,0.0,-1.93,2.97,7.87,8200.0,0.972216,71.85,1.70190518568,C0108R72
0,0_0,1981-01-28,0.0,-3.73,1.07,5.87,7500.0,1.493046,75.0,1.54356423347,C0108R72
0,0_0,1981-01-29,0.0,-3.53,2.47,8.47,9800.0,1.874988,57.3,2.1189457951,C0108R72
0,0_0,1981-01-30,0.0,-0.63,5.92,12.47,9800.0,2.094894,53.3,2.53043306192,C0108R72
0,0_0,1981-01-31,0.0,-0.63,6.42,13.47,9300.0,0.902772,57.35,2.24665291179,C0108R72
0,0_0,1981-02-01,0.0,0.67,7.62,14.57,9500.0,0.972216,57.4,2.39035236797,C0108R72
0,0_0,1981-02-02,0.0,-0.33,6.07,12.47,9300.0,0.902772,70.6,2.18134650988,C0108R72
0,0_0,1981-02-03,0.0,-0.03,5.82,11.67,8200.0,1.192122,72.2,2.00676008143,C0108R72
0,0_0,1981-02-04,0.0,4.47,7.22,9.97,4400.0,1.79397,83.1,1.22907484217,C0108R72
0,0_0,1981-02-05,0.0,0.77,6.37,11.97,9000.0,2.696742,53.9,2.42633671749,C0108R72
0,0_0,1981-02-06,0.0,-2.03,4.62,11.27,10500.0,1.493046,51.35,2.41253382155,C0108R72
0,0_0,1981-02-07,0.0,-0.73,5.07,10.87,9400.0,0.75231,72.25,2.05540462616,C0108R72
0,0_0,1981-02-08,0.0,0.97,5.52,10.07,8000.0,0.150462,76.55,1.64552723838,C0108R72
0,0_0,1981-02-09,3.0,3.17,6.92,10.67,6300.0,0.821754,79.85,1.49917499884,C0108R72
0,0_0,1981-02-10,6.4,4.67,7.37,10.07,5400.0,1.493046,84.55,1.36029634219,C0108R72
0,0_0,1981-02-11,2.0,3.37,5.47,7.57,4700.0,1.122678,87.35,1.05959914206,C0108R72
0,0_0,1981-02-12,0.0,0.27,4.42,8.57,10500.0,2.3148,72.65,2.20740378625,C0108R72
0,0_0,1981-02-13,0.0,-1.43,2.42,6.27,10000.0,3.368034,61.2,1.9607059303,C0108R72
0,0_0,1981-02-14,0.0,-2.63,2.07,6.77,10000.0,1.643508,56.15,1.96115761573,C0108R72
0,0_0,1981-02-15,0.0,-2.73,1.42,5.57,8200.0,1.04166,75.8,1.56231868016,C0108R72
0,0_0,1981-02-16,0.0,-0.03,4.37,8.77,10900.0,2.395818,67.55,2.29709371082,C0108R72
0,0_0,1981-02-17,0.0,-2.03,3.02,8.07,11700.0,3.136554,63.1,2.39770769299,C0108R72
0,0_0,1981-02-18,0.0,-2.43,1.82,6.07,9900.0,2.245356,65.0,1.91551358481,C0108R72
0,0_0,1981-02-19,0.0,-2.43,1.67,5.77,9300.0,2.54628,68.4,1.82547413374,C0108R72
0,0_0,1981-02-20,0.1,-3.33,2.17,7.67,12000.0,3.287016,67.55,2.41591495184,C0108R72
0,0_0,1981-02-21,0.0,-0.33,3.57,7.47,10300.0,2.013876,71.15,2.05963701469,C0108R72
0,0_0,1981-02-22,0.0,-0.83,3.72,8.27,10600.0,0.902772,74.85,2.10849576675,C0108R72
0,0_0,1981-02-23,0.0,-0.23,4.27,8.77,10200.0,1.122678,76.55,2.10357568139,C0108R72
0,0_0,1981-02-24,7.9,-0.83,4.62,10.07,11200.0,1.944432,73.3,2.46249985766,C0108R72
0,0_0,1981-02-25,0.0,1.27,5.02,8.77,9000.0,4.641174,71.0,2.10562644042,C0108R72
0,0_0,1981-02-26,0.0,-0.33,4.77,9.87,12800.0,2.395818,58.6,2.69546244301,C0108R72
0,0_0,1981-02-27,0.0,-2.23,3.17,8.57,13400.0,2.245356,54.35,2.63369427669,C0108R72
0,0_0,1981-02-28,0.0,-2.13,1.77,5.67,9000.0,3.437478,56.9,1.80696012528,C0108R72
0,0_0,1981-03-01,0.0,1.57,3.42,5.27,5900.0,2.395818,71.75,1.17817164519,C0108R72
0,0_0,1981-03-02,0.0,3.07,5.72,8.37,7000.0,0.902772,83.7,1.49571262796,C0108R72
0,0_0,1981-03-03,0.0,4.07,6.97,9.87,8400.0,1.79397,83.55,1.88884898024,C0108R72
0,0_0,1981-03-04,0.0,2.37,7.37,12.37,12800.0,1.493046,75.2,2.8913176424,C0108R72
0,0_0,1981-03-05,0.2,1.77,7.32,12.87,14000.0,1.342584,73.35,3.13462437455,C0108R72
0,0_0,1981-03-06,13.8,4.17,6.97,9.77,8600.0,1.27314,84.05,1.88387640951,C0108R72
0,0_0,1981-03-07,0.0,5.17,9.47,13.77,12500.0,0.902772,78.0,2.91385712456,C0108R72
0,0_0,1981-03-08,3.9,4.17,8.17,12.17,11200.0,0.972216,79.0,2.53489282848,C0108R72
0,0_0,1981-03-09,0.0,6.77,10.17,13.57,9500.0,0.671292,81.7,2.26801338282,C0108R72
0,0_0,1981-03-10,0.0,7.37,10.57,13.77,8100.0,0.451386,82.6,1.95276796981,C0108R72
0,0_0,1981-03-11,2.2,7.37,9.97,12.57,7600.0,0.671292,85.3,1.8079056717,C0108R72
0,0_0,1981-03-12,2.2,7.87,10.47,13.07,8100.0,1.423602,85.35,1.99774116347,C0108R72
0,0_0,1981-03-13,0.0,6.57,11.47,16.37,14700.0,1.192122,76.1,3.62905820383,C0108R72
0,0_0,1981-03-14,0.0,4.67,9.37,14.07,13300.0,1.122678,76.55,3.1149401472,C0108R72
0,0_0,1981-03-15,5.4,5.77,10.12,14.47,13300.0,1.724526,77.9,3.19746100252,C0108R72
0,0_0,1981-03-16,0.0,5.57,9.77,13.97,14500.0,1.643508,78.45,3.35577423018,C0108R72
0,0_0,1981-03-17,0.2,3.67,8.57,13.47,14600.0,2.615724,75.7,3.37773142823,C0108R72
0,0_0,1981-03-18,0.0,3.67,7.37,11.07,13000.0,3.136554,66.1,2.79158213658,C0108R72
0,0_0,1981-03-19,0.0,3.17,8.97,14.77,16600.0,2.615724,60.65,3.89548266406,C0108R72
0,0_0,1981-03-20,0.0,3.17,8.92,14.67,16000.0,1.724526,72.95,3.72400572854,C0108R72
0,0_0,1981-03-21,0.0,5.87,10.62,15.37,13700.0,1.04166,76.55,3.31127081965,C0108R72
0,0_0,1981-03-22,8.4,6.07,9.92,13.77,12300.0,0.972216,79.85,2.88173990439,C0108R72
0,0_0,1981-03-23,0.2,5.17,10.12,15.07,16000.0,0.821754,75.75,3.72486536502,C0108R72
0,0_0,1981-03-24,0.0,7.27,12.97,18.67,15000.0,1.574064,73.7,3.99433853229,C0108R72
0,0_0,1981-03-25,1.2,9.17,12.67,16.17,12000.0,1.27314,81.6,3.04016561018,C0108R72
0,0_0,1981-03-26,2.0,10.57,12.32,14.07,7700.0,0.972216,89.7,1.89667819599,C0108R72
0,0_0,1981-03-27,0.0,8.77,13.12,17.47,16300.0,1.04166,78.3,4.07556853777,C0108R72
0,0_0,1981-03-28,2.4,8.07,12.42,16.77,16600.0,0.300924,78.2,4.0419816285,C0108R72
0,0_0,1981-03-29,11.0,9.87,12.77,15.67,10500.0,2.245356,84.2,2.71485114762,C0108R72
0,0_0,1981-03-30,27.0,10.97,13.12,15.27,9300.0,3.888864,87.75,2.39498053259,C0108R72
0,0_0,1981-03-31,14.4,12.37,14.22,16.07,9300.0,5.162004,82.9,2.39289887461,C0108R72
0,0_0,1981-04-01,1.2,10.67,12.57,14.47,8300.0,3.06711,88.95,2.1015695956,C0108R72
0,0_0,1981-04-02,0.0,9.57,13.47,17.37,16700.0,1.192122,80.05,4.15640223638,C0108R72
0,0_0,1981-04-03,0.0,8.57,13.22,17.87,16800.0,1.27314,77.25,4.23668307666,C0108R72
0,0_0,1981-04-04,0.0,8.87,13.72,18.57,17800.0,1.27314,76.6,4.53158566352,C0108R72
0,0_0,1981-04-05,0.0,7.87,11.97,16.07,16100.0,1.493046,79.1,3.8892924704,C0108R72
0,0_0,1981-04-06,0.0,9.37,12.67,15.97,12500.0,0.671292,82.45,3.09151613673,C0108R72
0,0_0,1981-04-07,0.0,8.87,13.67,18.47,17700.0,0.972216,76.75,4.48281813868,C0108R72
0,0_0,1981-04-08,0.0,9.47,14.42,19.37,16500.0,2.094894,76.35,4.42092280475,C0108R72
0,0_0,1981-04-09,0.0,10.67,15.87,21.07,20700.0,1.79397,68.9,5.51045379319,C0108R72
0,0_0,1981-04-10,0.0,10.07,16.22,22.37,20000.0,0.902772,71.45,5.42931488303,C0108R72
0,0_0,1981-04-11,0.0,11.07,16.12,21.17,17600.0,0.821754,76.25,4.74348513265,C0108R72
0,0_0,1981-04-12,0.0,9.67,15.37,21.07,22500.0,2.465262,67.15,5.91467171048,C0108R72
0,0_0,1981-04-13,0.0,8.27,14.57,20.87,21000.0,1.493046,66.5,5.51844301628,C0108R72
0,0_0,1981-04-14,0.0,7.07,13.82,20.57,22400.0,1.493046,70.8,5.75457316324,C0108R72
0,0_0,1981-04-15,0.0,8.17,13.82,19.47,21800.0,2.013876,74.0,5.50437707532,C0108R72
0,0_0,1981-04-16,0.0,6.87,13.22,19.57,20800.0,1.493046,71.8,5.2832583121,C0108R72
0,0_0,1981-04-17,0.0,6.77,11.17,15.57,17900.0,3.969882,74.0,4.14880801692,C0108R72
0,0_0,1981-04-18,0.0,5.77,10.17,14.57,18800.0,3.437478,54.5,4.14673708627,C0108R72
0,0_0,1981-04-19,9.0,2.87,7.97,13.07,21900.0,2.094894,64.85,4.49636587201,C0108R72
0,0_0,1981-04-20,10.0,5.47,9.22,12.97,18900.0,2.615724,80.15,3.93645440546,C0108R72
0,0_0,1981-04-21,0.0,6.07,10.02,13.97,16400.0,1.944432,79.45,3.69097791563,C0108R72
0,0_0,1981-04-22,0.4,5.97,12.07,18.17,22700.0,1.643508,72.35,5.46182932006,C0108R72
0,0_0,1981-04-23,1.8,9.17,12.52,15.87,15700.0,0.972216,82.2,3.78606579067,C0108R72
0,0_0,1981-04-24,14.0,9.57,11.52,13.47,9700.0,2.164338,88.6,2.28162941484,C0108R72
0,0_0,1981-04-25,0.3,8.87,11.92,14.97,16300.0,2.245356,83.45,3.73280489273,C0108R72
0,0_0,1981-04-26,13.4,7.77,10.32,12.87,13500.0,2.54628,85.55,2.9522398108,C0108R72
0,0_0,1981-04-27,0.0,6.37,10.02,13.67,20900.0,4.942098,66.65,4.14029989876,C0108R72
0,0_0,1981-04-28,0.0,5.47,10.62,15.77,21900.0,2.847204,67.7,4.88952241337,C0108R72
0,0_0,1981-04-29,0.0,5.57,11.42,17.27,23900.0,1.643508,73.0,5.55572358338,C0108R72
0,0_0,1981-04-30,0.0,6.07,11.92,17.77,23600.0,0.972216,73.1,5.61171207365,C0108R72
0,0_0,1981-05-01,0.0,6.37,12.32,18.27,24600.0,1.27314,72.85,5.87846653633,C0108R72
0,0_0,1981-05-02,0.3,8.57,12.82,17.07,19800.0,1.493046,78.65,4.76008782947,C0108R72
0,0_0,1981-05-03,3.2,9.57,12.02,14.47,16900.0,2.395818,85.05,3.72082006974,C0108R72
0,0_0,1981-05-04,0.2,7.37,11.12,14.87,17300.0,2.986092,80.4,3.91479515352,C0108R72
0,0_0,1981-05-05,0.0,6.07,11.62,17.17,24500.0,2.54628,74.0,5.59874668766,C0108R72
0,0_0,1981-05-06,0.0,5.67,12.32,18.97,26000.0,2.013876,70.85,6.20837256723,C0108R72
0,0_0,1981-05-07,0.0,6.87,13.37,19.87,24400.0,1.192122,71.4,6.06675873898,C0108R72
0,0_0,1981-05-08,0.0,9.87,14.82,19.77,18800.0,1.79397,69.15,4.92290913488,C0108R72
0,0_0,1981-05-09,0.0,8.77,14.92,21.07,25500.0,2.094894,72.65,6.51594875887,C0108R72
